version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,openai__gpt-5.2,038,B,11.0,6.0,3.721519,28.0,0.047108,0.48625,0.414634,10.0,3.0,0.563492,82.0,3.0,27.333333,3.393379654,0.343622301,0.398749721,0.511623203,-1.75614531,-0.879707436,-0.668789301,2.433170927,1.685513898,-1.85748356,3.737244359,6.149075968,-0.143585594
kimi-version,CE,openai__gpt-5.2,039,C,11.0,6.0,3.449438,29.0,0.038758,0.655263,0.473118,4.0,5.0,0.527397,93.0,4.0,23.25,3.393379654,0.343622301,-0.009827388,0.597041796,-1.921876689,0.315563615,-0.1697515,0.463470509,3.190034025,-1.879557254,4.538131321,9.342405822,-0.468544221
kimi-version,CE,openai__gpt-5.2,040,A,6.0,7.0,4.835821,27.0,0.072176,0.684483,0.405797,0.0,6.0,0.65,69.0,2.0,34.5,1.091971935,0.895892151,2.072068659,0.426204611,-1.258593906,0.522209377,-0.74419449,-0.849663104,3.942294088,-1.80458008,2.790741585,2.955746113,0.426750029
kimi-version,CE,openai__gpt-5.2,041,B,14.0,5.0,3.144928,18.0,0.045579,0.389535,0.479452,6.0,7.0,0.653465,73.0,4.0,18.25,4.774224285,-0.208647549,-0.4671023,-0.342562725,-1.786493008,-1.563682276,-0.115704146,1.120037315,4.694554152,-1.802461078,3.081973208,9.342405822,-0.866452777
kimi-version,CE,openai__gpt-5.2,042,C,12.0,5.0,3.957447,30.0,0.0421,0.463462,0.469388,6.0,10.0,0.542484,98.0,4.0,24.5,3.853661197,-0.208647549,0.753036791,0.682460389,-1.855544441,-1.04086567,-0.201579196,1.120037315,6.951334342,-1.870330884,4.902170849,9.342405822,-0.369067082
kimi-version,CE,openai__gpt-5.2,043,B,6.0,10.0,2.777778,30.0,0.05144,0.660345,0.596491,3.0,1.0,0.634146,57.0,3.0,19.0,1.091971935,2.552701702,-1.018442106,0.682460389,-1.670163473,0.351503854,0.882977291,0.135187105,0.180993771,-1.814275504,1.917046717,6.149075968,-0.806766493
kimi-version,CE,openai__gpt-5.2,044,B,12.0,6.0,3.307692,32.0,0.036348,0.465686,0.510638,7.0,1.0,0.546053,94.0,3.0,31.333333,3.853661197,0.343622301,-0.222683746,0.853297575,-1.969710536,-1.025137396,0.150402701,1.448320718,0.180993771,-1.868148283,4.610939226,6.149075968,0.17474125
kimi-version,CE,openai__gpt-5.2,045,A,8.0,5.0,3.942308,40.0,0.075814,0.667857,0.444444,8.0,0.0,0.657534,54.0,2.0,27.0,2.012535022,-0.208647549,0.73030294,1.536646317,-1.18638663,0.404629212,-0.414423716,1.776604121,-0.571266292,-1.799972704,1.698623,2.955746113,-0.170112805
kimi-version,CE,openai__gpt-5.2,046,A,8.0,7.0,3.0,21.0,0.050847,0.486364,0.5,3.0,3.0,0.593407,62.0,3.0,20.666667,2.012535022,0.895892151,-0.684736987,-0.086306946,-1.681933378,-0.87890122,0.059629769,0.135187105,1.685513898,-1.83918921,2.281086246,6.149075968,-0.674130282
kimi-version,CE,openai__gpt-5.2,047,B,9.0,7.0,4.175824,50.0,0.045888,0.638043,0.505376,3.0,7.0,0.677686,93.0,2.0,46.5,2.472816566,0.895892151,1.080967971,2.390832245,-1.780359954,0.193782643,0.10550261,0.135187105,4.694554152,-1.787648862,4.538131321,2.955746113,1.381730562
kimi-version,CE,openai__gpt-5.2,048,C,13.0,9.0,3.123894,28.0,0.027645,0.59661,0.452991,6.0,6.0,0.639752,117.0,4.0,29.25,4.313942741,2.000431852,-0.498688522,0.511623203,-2.142448284,-0.099234258,-0.341493067,1.120037315,3.942294088,-1.810847186,6.285521056,9.342405822,0.008946045
kimi-version,CE,openai__gpt-5.2,049,B,10.0,5.0,3.183333,19.0,0.053056,0.507407,0.412698,8.0,7.0,0.635294,63.0,3.0,21.0,2.93309811,-0.208647549,-0.40943049,-0.257144132,-1.638088993,-0.73008374,-0.685308985,1.776604121,4.694554152,-1.813573451,2.353894151,6.149075968,-0.647603071
kimi-version,CE,openai__gpt-5.2,050,C,9.0,6.0,3.123288,28.0,0.042785,0.540244,0.460526,0.0,0.0,0.48855,76.0,3.0,25.333333,2.472816566,0.343622301,-0.499598537,0.511623203,-1.841948514,-0.497858317,-0.277197707,-0.849663104,-0.571266292,-1.903313919,3.300396925,6.149075968,-0.302749016
kimi-version,CE,openai__gpt-5.2,051,B,9.0,7.0,3.033898,22.0,0.051422,0.812903,0.508197,10.0,0.0,0.55102,61.0,2.0,30.5,2.472816566,0.895892151,-0.633833224,-0.000888353,-1.670520738,1.430404062,0.129573906,2.433170927,-0.571266292,-1.865110742,2.20827834,2.955746113,0.108423184
kimi-version,CE,openai__gpt-5.2,052,C,11.0,7.0,3.223404,28.0,0.034292,0.576667,0.585859,8.0,3.0,0.52795,99.0,5.0,19.8,3.393379654,0.895892151,-0.349256889,0.511623203,-2.010518167,-0.240272465,0.792255557,1.776604121,1.685513898,-1.87921907,4.974978755,12.535735676,-0.743101125
kimi-version,CE,openai__gpt-5.2,053,A,10.0,5.0,3.637681,21.0,0.05272,0.551282,0.5,5.0,4.0,0.590909,72.0,3.0,24.0,2.93309811,-0.208647549,0.272852332,-0.086306946,-1.644757944,-0.419796855,0.059629769,0.791753912,2.437773962,-1.840716848,3.009165302,6.149075968,-0.408857938
kimi-version,CE,openai__gpt-5.2,054,C,10.0,6.0,3.138889,23.0,0.043596,0.618421,0.526316,6.0,1.0,0.543307,76.0,4.0,19.0,2.93309811,0.343622301,-0.476170913,0.084530239,-1.825851729,0.055014568,0.284181421,1.120037315,0.180993771,-1.869827583,3.300396925,9.342405822,-0.806766493
kimi-version,CE,openai__gpt-5.2,055,C,8.0,8.0,3.02,25.0,0.0604,0.557407,0.557692,9.0,1.0,0.545455,52.0,2.0,26.0,2.012535022,1.448162002,-0.654703496,0.255367425,-1.492324771,-0.376480452,0.551909518,2.104887524,0.180993771,-1.868513986,1.553007189,2.955746113,-0.249694516
kimi-version,CE,openai__gpt-5.2,056,B,11.0,6.0,3.213333,29.0,0.042844,0.528571,0.448718,8.0,2.0,0.672897,78.0,3.0,26.0,3.393379654,0.343622301,-0.364380254,0.597041796,-1.840777477,-0.58041054,-0.377954125,1.776604121,0.933253835,-1.790577548,3.446012736,6.149075968,-0.249694516
kimi-version,CE,openai__gpt-5.2,057,C,14.0,5.0,3.580645,31.0,0.038502,0.555932,0.505155,2.0,3.0,0.664,97.0,4.0,24.25,4.774224285,-0.208647549,0.187202823,0.767878982,-1.926957795,-0.386911749,0.103616841,-0.193096298,1.685513898,-1.796018458,4.829362943,9.342405822,-0.38896251
kimi-version,CE,openai__gpt-5.2,058,A,9.0,7.0,3.346154,17.0,0.064349,0.501923,0.388889,12.0,5.0,0.5,54.0,2.0,27.0,2.472816566,0.895892151,-0.16492634,-0.427981317,-1.413944745,-0.768866949,-0.888468669,3.089737734,3.190034025,-1.896311736,1.698623,2.955746113,-0.170112805
kimi-version,CE,openai__gpt-5.2,059,C,5.0,5.0,2.8,15.0,0.046667,0.727586,0.492308,0.0,7.0,0.662921,65.0,5.0,13.0,0.631690391,-0.208647549,-0.985071894,-0.598818503,-1.764898308,0.827036628,-0.006005255,-0.849663104,4.694554152,-1.796678315,2.499509963,12.535735676,-1.28425676
kimi-version,CE,openai__gpt-5.2,060,B,10.0,8.0,3.44,36.0,0.0344,0.601042,0.576923,9.0,2.0,0.570513,104.0,4.0,26.0,2.93309811,1.448162002,-0.024000192,1.194971946,-2.008374575,-0.067890862,0.716005612,2.104887524,0.933253835,-1.853189907,5.339018283,9.342405822,-0.249694516
kimi-version,CE,openai__gpt-5.2,061,B,14.0,7.0,3.136364,30.0,0.03564,0.526471,0.354839,12.0,4.0,0.621212,93.0,5.0,18.6,4.774224285,0.895892151,-0.479962641,0.682460389,-1.983762969,-0.595261879,-1.179013727,3.089737734,2.437773962,-1.822185219,4.538131321,12.535735676,-0.838599178
kimi-version,CE,openai__gpt-5.2,062,A,7.0,5.0,3.714286,27.0,0.066327,0.607812,0.576271,5.0,3.0,0.520833,59.0,3.0,19.666667,1.552253478,-0.208647549,0.387888109,0.426204611,-1.374685264,-0.020012977,0.710442165,0.791753912,1.685513898,-1.883571432,2.062662529,6.149075968,-0.753711993
kimi-version,CE,openai__gpt-5.2,063,C,5.0,4.0,3.163265,17.0,0.064556,0.535185,0.557692,3.0,0.0,0.608108,52.0,3.0,17.333333,0.631690391,-0.7609174,-0.439566094,-0.427981317,-1.409836195,-0.533635898,0.551909518,0.135187105,-0.571266292,-1.830198896,1.553007189,6.149075968,-0.939402705
kimi-version,CE,openai__gpt-5.2,064,C,9.0,6.0,3.666667,27.0,0.043651,0.439583,0.534884,4.0,7.0,0.531915,86.0,2.0,43.0,2.472816566,0.343622301,0.31637987,0.426204611,-1.824760085,-1.209739529,0.357291261,0.463470509,4.694554152,-1.876794297,4.028475981,2.955746113,1.103194573
kimi-version,CE,openai__gpt-5.2,065,C,9.0,6.0,3.43,24.0,0.0343,0.504167,0.509615,2.0,3.0,0.560241,104.0,4.0,26.0,2.472816566,0.343622301,-0.039016937,0.169948832,-2.010359382,-0.752997233,0.14167355,-0.193096298,1.685513898,-1.859471691,5.339018283,9.342405822,-0.249694516
kimi-version,CE,openai__gpt-5.2,066,C,11.0,6.0,3.516667,17.0,0.058611,0.475,0.31746,7.0,0.0,0.504505,63.0,3.0,21.0,3.393379654,0.343622301,0.09112869,-0.427981317,-1.527832968,-0.959268176,-1.497964789,1.448320718,-0.571266292,-1.893556728,2.353894151,6.149075968,-0.647603071
kimi-version,CE,openai__gpt-5.2,067,A,11.0,7.0,3.466667,40.0,0.038519,0.631731,0.5,10.0,10.0,0.724771,94.0,4.0,23.5,3.393379654,0.895892151,0.016044963,1.536646317,-1.926620378,0.149143764,0.059629769,2.433170927,6.951334342,-1.758854295,4.610939226,9.342405822,-0.448648793
kimi-version,CE,openai__gpt-5.2,068,C,8.0,6.0,2.8,18.0,0.050909,0.502941,0.482759,6.0,4.0,0.569892,58.0,3.0,19.333333,2.012535022,0.343622301,-0.985071894,-0.342562725,-1.680702798,-0.761667586,-0.087485864,1.120037315,2.437773962,-1.853569676,1.989854623,6.149075968,-0.780239283
kimi-version,CE,openai__gpt-5.2,069,C,7.0,8.0,3.156627,31.0,0.038032,0.708511,0.627907,3.0,4.0,0.517241,86.0,3.0,28.666667,1.552253478,1.448162002,-0.44953421,0.767878982,-1.936286387,0.692136973,1.151046704,0.135187105,2.437773962,-1.885768099,4.028475981,6.149075968,-0.037476593
kimi-version,CE,openai__gpt-5.2,070,B,16.0,9.0,3.387387,48.0,0.030517,0.589623,0.421053,19.0,6.0,0.643312,114.0,3.0,38.0,5.694787373,2.000431852,-0.103007794,2.219995059,-2.085444629,-0.148646781,-0.614016651,5.387721556,3.942294088,-1.808670088,6.067097339,6.149075968,0.705286018
kimi-version,CE,openai__gpt-5.2,071,A,7.0,8.0,4.063492,39.0,0.0645,0.445455,0.507692,5.0,0.0,0.581633,65.0,2.0,32.5,1.552253478,1.448162002,0.912281867,1.451227724,-1.410947687,-1.168212359,0.125264794,0.791753912,-0.571266292,-1.846389534,2.499509963,2.955746113,0.267586606
kimi-version,CE,openai__gpt-5.2,072,C,15.0,8.0,3.317647,32.0,0.039031,0.545556,0.426966,9.0,4.0,0.609756,89.0,4.0,22.25,5.234505829,1.448162002,-0.207734576,0.853297575,-1.916458166,-0.460291503,-0.563561646,2.104887524,2.437773962,-1.829191071,4.246899698,9.342405822,-0.548125932
kimi-version,CE,openai__gpt-5.2,073,B,12.0,6.0,3.128571,14.0,0.044694,0.538571,0.418919,6.0,1.0,0.592593,74.0,4.0,18.5,3.853661197,0.343622301,-0.491665191,-0.684237096,-1.804058549,-0.509689883,-0.632225848,1.120037315,0.180993771,-1.839687007,3.154781113,9.342405822,-0.846557349
kimi-version,CE,openai__gpt-5.2,074,C,5.0,5.0,2.741379,12.0,0.047265,0.707143,0.5,3.0,0.0,0.684211,62.0,4.0,15.5,0.631690391,-0.208647549,-1.073101557,-0.855074281,-1.753029163,0.682462387,0.059629769,0.135187105,-0.571266292,-1.783658535,2.281086246,9.342405822,-1.085302482
kimi-version,CE,openai__gpt-5.2,075,B,10.0,10.0,4.103448,49.0,0.070749,0.554286,0.355932,13.0,7.0,0.484536,59.0,1.0,59.0,2.93309811,2.552701702,0.972282775,2.305413652,-1.286917101,-0.398552369,-1.169687273,3.418021137,4.694554152,-1.905768658,2.062662529,-0.237583741,2.376501951
kimi-version,CE,openai__gpt-5.2,076,B,11.0,6.0,3.318182,30.0,0.037707,0.447222,0.472527,6.0,1.0,0.536232,91.0,3.0,30.333333,3.393379654,0.343622301,-0.20693118,0.682460389,-1.94273701,-1.155716018,-0.174794441,1.120037315,0.180993771,-1.87415426,4.392515509,6.149075968,0.095159539
kimi-version,CE,openai__gpt-5.2,077,B,5.0,4.0,2.982759,18.0,0.051427,0.478571,0.590164,0.0,1.0,0.566667,61.0,3.0,20.333333,0.631690391,-0.7609174,-0.710627358,-0.342562725,-1.670421498,-0.934013829,0.828989668,-0.849663104,0.180993771,-1.855541907,2.20827834,6.149075968,-0.700657572
kimi-version,CE,openai__gpt-5.2,078,A,6.0,5.0,3.705882,20.0,0.054498,0.603659,0.661972,0.0,3.0,0.557522,71.0,3.0,23.666667,1.091971935,-0.208647549,0.375268037,-0.171725539,-1.609468077,-0.049383266,1.441719755,-0.849663104,1.685513898,-1.86113448,2.936357396,6.149075968,-0.435385148
kimi-version,CE,openai__gpt-5.2,079,C,11.0,6.0,3.935484,33.0,0.042317,0.630952,0.4375,14.0,0.0,0.614173,96.0,3.0,32.0,3.393379654,0.343622301,0.720055513,0.938716167,-1.85123741,0.143634625,-0.473676136,3.74630454,-0.571266292,-1.82648988,4.756555038,6.149075968,0.227795751
kimi-version,CE,openai__gpt-5.2,080,C,11.0,6.0,3.017241,25.0,0.052021,0.537879,0.459016,7.0,5.0,0.565217,61.0,3.0,20.333333,3.393379654,0.343622301,-0.658846616,0.255367425,-1.658631745,-0.514583752,-0.290082378,1.448320718,3.190034025,-1.856428646,2.20827834,6.149075968,-0.700657572
kimi-version,CE,openai__gpt-5.2,081,B,8.0,5.0,3.114286,16.0,0.04449,0.587838,0.465753,0.0,3.0,0.619048,73.0,3.0,24.333333,2.012535022,-0.208647549,-0.513116611,-0.51339991,-1.808107555,-0.161270419,-0.232596268,-0.849663104,1.685513898,-1.823508601,3.081973208,6.149075968,-0.382330727
kimi-version,CE,openai__gpt-5.2,082,C,11.0,7.0,3.205882,24.0,0.047145,0.569118,0.338028,14.0,4.0,0.504202,71.0,3.0,23.666667,3.393379654,0.895892151,-0.375569231,0.169948832,-1.755410931,-0.29365949,-1.322460216,3.74630454,2.437773962,-1.893742026,2.936357396,6.149075968,-0.435385148
kimi-version,CE,openai__gpt-5.2,083,A,9.0,7.0,3.853333,44.0,0.051378,0.630952,0.525641,11.0,0.0,0.567797,78.0,3.0,26.0,2.472816566,0.895892151,0.596691448,1.878320688,-1.671394053,0.143634625,0.278421717,2.761454331,-0.571266292,-1.854850862,3.446012736,6.149075968,-0.249694516
kimi-version,CE,openai__gpt-5.2,084,A,12.0,7.0,4.28125,29.0,0.044596,0.572368,0.42,4.0,0.0,0.645669,100.0,4.0,25.0,3.853661197,0.895892151,1.23928351,0.597041796,-1.80600366,-0.270675276,-0.623001789,0.463470509,-0.571266292,-1.807228678,5.04778666,9.342405822,-0.329276227
kimi-version,CE,openai__gpt-5.2,085,C,14.0,7.0,2.641975,14.0,0.032617,0.527885,0.44186,6.0,2.0,0.464052,86.0,5.0,17.2,4.774224285,0.895892151,-1.222374012,-0.684237096,-2.043763683,-0.585261978,-0.436472716,1.120037315,0.933253835,-1.918295533,4.028475981,12.535735676,-0.950013573
kimi-version,CE,openai__gpt-5.2,086,A,15.0,8.0,3.231707,28.0,0.039411,0.444231,0.372093,7.0,1.0,0.547445,86.0,4.0,21.5,5.234505829,1.448162002,-0.336788486,0.511623203,-1.9089159,-1.176868567,-1.031787165,1.448320718,0.180993771,-1.867297013,4.028475981,9.342405822,-0.607812216
kimi-version,CE,openai__gpt-5.2,087,C,5.0,5.0,3.0,22.0,0.061224,0.723077,0.576923,0.0,0.0,0.608108,52.0,3.0,17.333333,0.631690391,-0.208647549,-0.684736987,-0.000888353,-1.475969962,0.795148683,0.716005612,-0.849663104,-0.571266292,-1.830198896,1.553007189,6.149075968,-0.939402705
kimi-version,CE,openai__gpt-5.2,088,B,15.0,8.0,3.317757,25.0,0.031007,0.726724,0.427273,11.0,7.0,0.601351,110.0,3.0,36.666667,5.234505829,1.448162002,-0.207569392,0.255367425,-2.075719075,0.820940507,-0.560942048,2.761454331,4.694554152,-1.834331102,5.775865717,6.149075968,0.599177096
kimi-version,CE,openai__gpt-5.2,089,C,10.0,4.0,2.794118,13.0,0.04109,0.582051,0.438356,12.0,4.0,0.504065,73.0,5.0,14.6,2.93309811,-0.7609174,-0.993904744,-0.769655689,-1.875590991,-0.202196463,-0.466371978,3.089737734,2.437773962,-1.893825808,3.081973208,12.535735676,-1.156926022
kimi-version,CE,openai__gpt-5.2,090,C,6.0,8.0,3.26,27.0,0.0652,0.4525,0.365385,3.0,0.0,0.597403,52.0,2.0,26.0,1.091971935,1.448162002,-0.294301608,0.426204611,-1.397054038,-1.118389655,-1.089025821,0.135187105,-0.571266292,-1.836745479,1.553007189,2.955746113,-0.249694516
kimi-version,CE,openai__gpt-5.2,091,B,15.0,6.0,2.894118,23.0,0.034048,0.57766,0.393258,9.0,0.0,0.487805,89.0,4.0,22.25,5.234505829,0.343622301,-0.84373729,0.084530239,-2.015361096,-0.233249904,-0.851188453,2.104887524,-0.571266292,-1.903769519,4.246899698,9.342405822,-0.548125932
kimi-version,CE,openai__gpt-5.2,092,B,15.0,7.0,3.01,22.0,0.0301,0.677358,0.561905,14.0,2.0,0.786885,105.0,5.0,21.0,5.234505829,0.895892151,-0.669720242,-0.000888353,-2.093721274,0.471820908,0.587858602,3.74630454,0.933253835,-1.720868828,5.411826189,12.535735676,-0.647603071
kimi-version,CE,openai__gpt-5.2,093,B,10.0,6.0,3.596491,18.0,0.063096,0.422581,0.316667,0.0,3.0,0.6125,60.0,3.0,20.0,2.93309811,0.343622301,0.210998358,-0.342562725,-1.438814376,-1.329978791,-1.504731375,-0.849663104,1.685513898,-1.827512994,2.135470434,6.149075968,-0.727184782
kimi-version,CE,openai__gpt-5.2,094,C,14.0,5.0,3.043956,38.0,0.03345,0.431818,0.442105,14.0,1.0,0.561151,95.0,4.0,23.75,4.774224285,-0.208647549,-0.618729381,1.365809131,-2.027230241,-1.264654119,-0.434382157,3.74630454,0.180993771,-1.858915186,4.683747132,9.342405822,-0.428753366
kimi-version,CE,openai__gpt-5.2,095,C,10.0,6.0,3.232877,18.0,0.044286,0.592308,0.421053,3.0,7.0,0.52459,76.0,3.0,25.333333,2.93309811,0.343622301,-0.335031527,-0.342562725,-1.812156561,-0.129658285,-0.614016651,0.135187105,4.694554152,-1.881273859,3.300396925,6.149075968,-0.302749016
kimi-version,CE,openai__gpt-5.2,096,B,9.0,6.0,3.043478,26.0,0.033081,0.888462,0.614583,8.0,2.0,0.546667,96.0,4.0,24.0,2.472816566,0.343622301,-0.619447182,0.340786018,-2.034554179,1.96476228,1.037354418,1.776604121,0.933253835,-1.867772794,4.756555038,9.342405822,-0.408857938
kimi-version,CE,openai__gpt-5.2,097,B,10.0,9.0,3.518987,45.0,0.044544,0.444444,0.493827,8.0,0.0,0.552,81.0,2.0,40.5,2.93309811,2.000431852,0.094612575,1.963739281,-1.80703576,-1.175362217,0.006956212,1.776604121,-0.571266292,-1.864511428,3.664436453,2.955746113,0.904240295
kimi-version,CE,openai__gpt-5.2,098,C,16.0,6.0,3.873684,37.0,0.040776,0.658333,0.418367,9.0,1.0,0.58042,98.0,3.0,32.666667,5.694787373,0.343622301,0.627252027,1.280390539,-1.881823285,0.337274857,-0.636936006,2.104887524,0.180993771,-1.847131337,4.902170849,6.149075968,0.280850252
kimi-version,CE,openai__gpt-5.2,099,B,7.0,7.0,3.362069,32.0,0.057967,0.501786,0.466667,0.0,2.0,0.589474,60.0,2.0,30.0,1.552253478,0.895892151,-0.14102719,0.853297575,-1.540615124,-0.769835822,-0.224797202,-0.849663104,0.933253835,-1.841594414,2.135470434,2.955746113,0.068632329
kimi-version,CE,openai__gpt-5.2,100,B,6.0,11.0,3.16,38.0,0.0632,0.609259,0.568627,6.0,0.0,0.631579,51.0,1.0,51.0,1.091971935,3.104971552,-0.444469062,1.365809131,-1.436750177,-0.009779698,0.645216719,1.120037315,-0.571266292,-1.815845339,1.480199283,-0.237583741,1.739848262
kimi-version,CE,openai__gpt-5.2,101,B,15.0,11.0,3.195312,43.0,0.024963,0.620896,0.401515,9.0,0.0,0.647436,132.0,4.0,33.0,5.234505829,3.104971552,-0.39144193,1.792902095,-2.195680806,0.072517931,-0.780732344,2.104887524,-0.571266292,-1.806148079,7.377639641,9.342405822,0.307377462
kimi-version,CE,openai__gpt-5.2,102,C,7.0,5.0,3.188679,23.0,0.060164,0.508065,0.618182,8.0,1.0,0.537634,55.0,2.0,27.5,1.552253478,-0.208647549,-0.401402538,0.084530239,-1.497008916,-0.725430321,1.068064305,1.776604121,0.180993771,-1.873296875,1.771430906,2.955746113,-0.130321949
kimi-version,CE,openai__gpt-5.2,103,A,6.0,5.0,3.09434,17.0,0.058384,0.660345,0.454545,0.0,3.0,0.538462,55.0,2.0,27.5,1.091971935,-0.208647549,-0.543069012,-0.427981317,-1.532338479,0.351503854,-0.328232949,-0.849663104,1.685513898,-1.872790516,1.771430906,2.955746113,-0.130321949
kimi-version,CE,openai__gpt-5.2,104,B,10.0,7.0,3.303922,24.0,0.032391,0.487273,0.457944,3.0,1.0,0.722689,107.0,5.0,21.4,2.93309811,0.895892151,-0.228345059,0.169948832,-2.048249347,-0.872472712,-0.299229641,0.135187105,0.180993771,-1.760127531,5.557442,12.535735676,-0.615770387
kimi-version,CE,openai__gpt-5.2,105,B,16.0,6.0,4.180328,37.0,0.034265,0.499296,0.376,12.0,4.0,0.777778,125.0,3.0,41.666667,5.694787373,0.343622301,1.087731513,1.280390539,-2.011054065,-0.787445266,-0.998449146,3.089737734,2.437773962,-1.726438163,6.867984302,6.149075968,0.997085651
kimi-version,CE,openai__gpt-5.2,106,A,8.0,6.0,4.09434,23.0,0.077252,0.533333,0.381818,5.0,0.0,0.69863,55.0,2.0,27.5,2.012535022,0.343622301,0.958605523,0.084530239,-1.157845106,-0.546733363,-0.948804766,0.791753912,-0.571266292,-1.774840677,1.771430906,2.955746113,-0.130321949
kimi-version,CE,openai__gpt-5.2,107,B,9.0,7.0,3.216667,18.0,0.053611,0.57037,0.380952,3.0,5.0,0.630435,63.0,3.0,21.0,2.472816566,0.895892151,-0.359373671,-0.342562725,-1.627073314,-0.284805264,-0.956194253,0.135187105,3.190034025,-1.816544945,2.353894151,6.149075968,-0.647603071
kimi-version,CE,openai__gpt-5.2,108,B,8.0,5.0,3.287356,17.0,0.037786,0.940909,0.659341,5.0,1.0,0.669231,91.0,4.0,22.75,2.012535022,-0.208647549,-0.2532218,-0.427981317,-1.941169012,2.335670913,1.419269709,0.791753912,0.180993771,-1.79281947,4.392515509,9.342405822,-0.508335077
kimi-version,CE,openai__gpt-5.2,109,B,8.0,8.0,3.444444,30.0,0.054674,0.671667,0.538462,6.0,7.0,0.462185,65.0,2.0,32.5,2.012535022,1.448162002,-0.01732675,0.682460389,-1.605974817,0.431573782,0.387821957,1.120037315,4.694554152,-1.919437286,2.499509963,2.955746113,0.267586606
kimi-version,CE,openai__gpt-5.2,110,B,10.0,6.0,3.531915,25.0,0.037574,0.720833,0.536082,3.0,4.0,0.717949,97.0,3.0,32.333333,2.93309811,0.343622301,0.114026223,0.255367425,-1.945376803,0.779278968,0.367513668,0.135187105,2.437773962,-1.763026251,4.829362943,6.149075968,0.254322961
kimi-version,CE,openai__gpt-5.2,111,B,10.0,7.0,4.038462,34.0,0.051775,0.496739,0.475,12.0,0.0,0.66055,80.0,2.0,40.0,2.93309811,0.895892151,0.874694953,1.02413476,-1.66351437,-0.805528538,-0.153692593,3.089737734,-0.571266292,-1.798128287,3.591628547,2.955746113,0.86444944
kimi-version,CE,openai__gpt-5.2,112,A,9.0,7.0,3.4,27.0,0.048571,0.532927,0.513889,6.0,0.0,0.530973,72.0,2.0,36.0,2.472816566,0.895892151,-0.084067173,0.426204611,-1.727107584,-0.549604622,0.178143141,1.120037315,-0.571266292,-1.877370372,3.009165302,2.955746113,0.546122595
kimi-version,CE,openai__gpt-5.2,113,C,13.0,5.0,4.144578,29.0,0.049935,0.55,0.430233,7.0,3.0,0.521429,86.0,3.0,28.666667,4.313942741,-0.208647549,1.034046648,0.597041796,-1.700034817,-0.428863243,-0.53568468,1.448320718,1.685513898,-1.883206951,4.028475981,6.149075968,-0.037476593
kimi-version,CE,openai__gpt-5.2,114,A,12.0,6.0,3.185185,20.0,0.039323,0.459302,0.453488,8.0,5.0,0.550725,86.0,5.0,17.2,3.853661197,0.343622301,-0.406649388,-0.171725539,-1.91066253,-1.070285464,-0.337252219,1.776604121,3.190034025,-1.865291147,4.028475981,12.535735676,-0.950013573
kimi-version,CE,openai__gpt-5.2,115,B,10.0,5.0,3.232877,24.0,0.044286,0.497436,0.480519,5.0,2.0,0.5625,77.0,4.0,19.25,2.93309811,-0.208647549,-0.335031527,0.169948832,-1.812156561,-0.800599308,-0.106599548,0.791753912,0.933253835,-1.858090212,3.37320483,9.342405822,-0.786871066
kimi-version,CE,openai__gpt-5.2,116,B,11.0,5.0,3.638889,19.0,0.05054,0.523077,0.386667,9.0,3.0,0.623762,75.0,3.0,25.0,3.393379654,-0.208647549,0.274666355,-0.257144132,-1.688026736,-0.61926447,-0.907428761,2.104887524,1.685513898,-1.820625781,3.227589019,6.149075968,-0.329276227
