version,direction,dataset,judge_model,sample_id,human_candidate,top1_candidate,human_rank,human_is_top1,human_is_top2_or_better
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,158,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,159,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,160,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,161,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,162,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,163,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,164,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,165,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,166,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,167,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,168,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,169,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,170,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,171,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,172,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,173,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,174,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,175,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,176,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,177,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,178,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,179,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,180,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,181,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,182,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,183,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,184,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,185,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,186,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,187,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,188,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,189,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,190,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,191,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,192,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,193,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,194,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,195,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,196,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,197,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,198,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,199,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,google__gemini-3-flash-preview,200,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,001,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,002,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,003,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,004,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,005,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,006,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,007,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,008,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,009,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,010,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,011,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,012,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,013,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,014,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,015,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,016,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,017,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,018,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,019,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,020,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,021,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,022,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,023,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,024,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,025,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,026,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,027,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,028,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,029,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,030,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,031,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,032,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,033,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,034,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,035,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,036,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,037,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,038,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,039,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,040,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,041,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,042,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,043,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,044,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,045,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,046,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,047,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,048,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,049,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,050,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,051,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,052,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,053,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,054,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,055,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,056,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,057,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,058,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,059,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,060,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,061,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,062,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,063,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,064,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,065,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,066,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,067,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,068,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,069,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,070,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,071,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,072,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,073,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,074,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,075,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,076,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,077,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,078,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,079,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,080,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,081,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,082,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,083,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,084,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,085,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,086,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,087,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,088,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,089,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,090,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,091,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,092,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,093,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,094,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,095,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,096,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,097,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,098,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,099,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,100,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,101,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,102,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,103,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,104,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,105,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,106,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,107,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,108,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,109,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,110,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,111,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,112,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,113,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,114,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,115,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,116,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,117,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,118,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,119,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,120,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,121,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,122,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,123,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,124,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,125,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,126,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,127,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,128,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,129,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,130,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,131,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,132,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,133,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,134,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,135,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,136,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,137,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,138,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,139,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,140,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,141,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,142,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,143,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,144,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,145,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,146,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,147,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,148,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,149,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,150,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,151,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,152,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,153,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,154,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,155,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,156,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,157,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,158,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,159,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,160,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,161,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,162,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,163,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,164,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,165,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,166,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,167,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,168,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,169,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,170,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,171,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,172,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,173,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,174,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,175,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,176,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,177,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,178,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,179,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,180,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,181,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,182,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,183,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,184,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,185,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,186,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,187,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,188,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,189,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,190,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,191,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,192,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,193,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,194,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,195,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,196,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,197,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,198,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,199,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,200,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,001,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,002,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,003,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,004,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,005,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,006,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,007,A,C,3,False,False
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,008,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,009,A,B,2,False,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,010,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,011,A,A,1,True,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,012,A,B,3,False,False
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,013,A,C,2,False,True
claude-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,014,A,B,3,False,False
