id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
zh_native_04158,zh,2.0,3.0,2.777778,9.0,0.154321,0.607143,0.263158,0.0,0.0,4.75,19.0,1.0,19.0
zh_native_04159,zh,4.0,3.0,2.96,11.0,0.1184,0.456522,0.269231,0.0,0.0,7.5,26.0,1.0,26.0
zh_native_04160,zh,2.0,5.0,4.729167,45.0,0.098524,0.592424,0.367347,0.0,0.0,16.0,49.0,1.0,49.0
zh_native_04161,zh,2.0,4.0,3.230769,11.0,0.248521,0.545455,0.285714,0.0,0.0,4.5,14.0,1.0,14.0
zh_native_04162,zh,1.0,3.0,1.666667,4.0,0.185185,0.285714,0.2,0.0,0.0,3.25,10.0,1.0,10.0
zh_native_04163,zh,2.0,2.0,2.333333,7.0,0.259259,0.142857,0.3,0.0,0.0,3.25,10.0,1.0,10.0
zh_native_04164,zh,4.0,5.0,5.588235,27.0,0.16436,0.555172,0.571429,0.0,0.0,13.25,35.0,1.0,35.0
zh_native_04165,zh,4.0,7.0,4.2,33.0,0.12,0.448276,0.361111,0.0,2.0,11.5,36.0,1.0,36.0
zh_native_04166,zh,3.0,5.0,4.481481,20.0,0.165981,0.457895,0.392857,2.0,1.0,7.5,28.0,1.0,28.0
zh_native_04167,zh,1.0,4.0,2.5,8.0,0.25,0.625,0.272727,0.0,0.0,3.0,11.0,1.0,11.0
zh_native_04168,zh,6.0,4.0,4.551724,29.0,0.156956,0.413043,0.3,3.0,1.0,9.25,30.0,1.0,30.0
zh_native_04169,zh,4.0,5.0,3.807692,21.0,0.14645,0.686111,0.444444,3.0,0.0,7.5,27.0,1.0,27.0
zh_native_04170,zh,7.0,5.0,3.315789,17.0,0.087258,0.515152,0.333333,6.0,0.0,13.25,39.0,1.0,39.0
zh_native_04171,zh,6.0,4.0,6.043478,41.0,0.13138,0.381579,0.510638,0.0,1.0,14.75,47.0,1.0,47.0
zh_native_04172,zh,3.0,4.0,3.125,14.0,0.195312,0.466667,0.411765,3.0,0.0,6.25,17.0,1.0,17.0
zh_native_04173,zh,5.0,5.0,4.208333,20.0,0.175347,0.35,0.24,1.0,4.0,8.25,25.0,1.0,25.0
zh_native_04174,zh,2.0,5.0,2.846154,12.0,0.109467,0.465217,0.333333,0.0,0.0,6.75,27.0,1.0,27.0
zh_native_04175,zh,5.0,5.0,4.5,23.0,0.173077,0.443478,0.296296,0.0,0.0,10.75,27.0,1.0,27.0
zh_native_04176,zh,2.0,3.0,3.8,15.0,0.19,0.5625,0.380952,0.0,1.0,6.0,21.0,1.0,21.0
zh_native_04177,zh,3.0,5.0,2.83871,11.0,0.091571,0.521739,0.4375,0.0,1.0,9.0,32.0,1.0,32.0
zh_native_04178,zh,7.0,5.0,7.105263,34.0,0.186981,0.428333,0.205128,2.0,1.0,10.5,39.0,1.0,39.0
zh_native_04179,zh,4.0,4.0,5.225806,28.0,0.168574,0.43125,0.34375,0.0,0.0,8.5,32.0,1.0,32.0
zh_native_04180,zh,8.0,6.0,5.1,39.0,0.1275,0.681429,0.390244,4.0,1.0,15.5,41.0,1.0,41.0
zh_native_04181,zh,4.0,4.0,4.969697,22.0,0.150597,0.453571,0.441176,0.0,0.0,11.25,34.0,1.0,34.0
zh_native_04182,zh,10.0,7.0,5.456522,45.0,0.11862,0.465789,0.319149,1.0,1.0,15.75,47.0,1.0,47.0
zh_native_04183,zh,4.0,4.0,2.75,13.0,0.114583,0.540476,0.36,1.0,0.0,9.75,25.0,1.0,25.0
zh_native_04184,zh,3.0,3.0,3.166667,17.0,0.175926,0.456667,0.368421,1.0,1.0,7.0,19.0,1.0,19.0
zh_native_04185,zh,1.0,2.0,3.416667,11.0,0.284722,0.713636,0.461538,0.0,0.0,4.5,13.0,1.0,13.0
zh_native_04186,zh,5.0,4.0,3.380952,17.0,0.160998,0.472222,0.227273,0.0,0.0,5.75,22.0,1.0,22.0
zh_native_04187,zh,7.0,6.0,4.071429,27.0,0.096939,0.735714,0.55814,8.0,1.0,17.0,43.0,1.0,43.0
zh_native_04188,zh,4.0,3.0,4.0,14.0,0.153846,0.454545,0.407407,0.0,0.0,9.5,27.0,1.0,27.0
zh_native_04189,zh,4.0,5.0,3.730769,22.0,0.143491,0.561364,0.296296,1.0,0.0,9.25,27.0,1.0,27.0
zh_native_04190,zh,7.0,7.0,3.878788,25.0,0.117539,0.462963,0.352941,3.0,1.0,12.5,34.0,1.0,34.0
zh_native_04191,zh,4.0,4.0,4.153846,22.0,0.159763,0.6175,0.407407,0.0,0.0,10.25,27.0,1.0,27.0
zh_native_04192,zh,3.0,5.0,2.809524,12.0,0.133787,0.413158,0.454545,0.0,0.0,8.25,22.0,1.0,22.0
zh_native_04193,zh,7.0,5.0,5.903226,29.0,0.190427,0.374,0.21875,6.0,0.0,9.0,32.0,1.0,32.0
zh_native_04194,zh,4.0,4.0,4.625,21.0,0.192708,0.4675,0.2,4.0,1.0,7.0,25.0,1.0,25.0
zh_native_04195,zh,2.0,3.0,2.428571,5.0,0.173469,0.3625,0.266667,2.0,1.0,4.5,15.0,1.0,15.0
zh_native_04196,zh,3.0,3.0,3.058824,11.0,0.179931,0.392857,0.333333,2.0,1.0,5.75,18.0,1.0,18.0
zh_native_04197,zh,2.0,4.0,2.904762,10.0,0.138322,0.656667,0.5,0.0,0.0,6.75,22.0,1.0,22.0
zh_native_04198,zh,4.0,5.0,6.076923,37.0,0.155819,0.59697,0.55,2.0,0.0,15.5,40.0,1.0,40.0
zh_native_04199,zh,2.0,3.0,2.733333,7.0,0.182222,0.560714,0.5625,0.0,0.0,6.25,16.0,1.0,16.0
zh_native_04200,zh,6.0,5.0,4.690476,38.0,0.111678,0.407143,0.232558,0.0,0.0,15.5,43.0,1.0,43.0
zh_native_04201,zh,6.0,5.0,3.903226,21.0,0.125911,0.528,0.3125,6.0,1.0,11.0,32.0,1.0,32.0
zh_native_04202,zh,5.0,4.0,5.641026,37.0,0.144642,0.616667,0.375,3.0,1.0,14.0,40.0,1.0,40.0
zh_native_04203,zh,2.0,4.0,3.052632,10.0,0.160665,0.461765,0.3,0.0,0.0,6.75,20.0,1.0,20.0
zh_native_04204,zh,12.0,6.0,6.533333,43.0,0.145185,0.384722,0.195652,2.0,1.0,16.75,46.0,1.0,46.0
zh_native_04205,zh,6.0,5.0,4.2,16.0,0.168,0.6425,0.346154,8.0,0.0,9.5,26.0,1.0,26.0
zh_native_04206,zh,5.0,5.0,5.461538,35.0,0.140039,0.685714,0.35,3.0,0.0,12.5,40.0,1.0,40.0
zh_native_04207,zh,4.0,4.0,3.483871,14.0,0.112383,0.711538,0.375,0.0,2.0,11.0,32.0,1.0,32.0
zh_native_04208,zh,3.0,5.0,4.125,15.0,0.257812,0.5,0.294118,0.0,1.0,5.0,17.0,1.0,17.0
zh_native_04209,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,3.0,10.0,1.0,10.0
zh_native_04210,zh,2.0,2.0,2.0,6.0,0.2,0.375,0.181818,0.0,1.0,3.5,11.0,1.0,11.0
zh_native_04211,zh,4.0,5.0,2.608696,6.0,0.113422,0.380952,0.291667,0.0,2.0,7.0,24.0,1.0,24.0
zh_native_04212,zh,2.0,3.0,2.529412,10.0,0.148789,0.535714,0.333333,1.0,1.0,5.5,18.0,1.0,18.0
zh_native_04213,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,2.5,10.0,1.0,10.0
zh_native_04214,zh,2.0,2.0,2.25,6.0,0.1875,0.444444,0.307692,0.0,2.0,3.75,13.0,1.0,13.0
zh_native_04215,zh,4.0,3.0,2.916667,12.0,0.121528,0.470588,0.36,1.0,1.0,6.0,25.0,1.0,25.0
zh_native_04216,zh,1.0,3.0,1.5,3.0,0.25,0.5,0.285714,0.0,0.0,2.75,7.0,1.0,7.0
zh_native_04217,zh,5.0,4.0,3.375,18.0,0.140625,0.444444,0.28,2.0,1.0,6.25,25.0,1.0,25.0
zh_native_04218,zh,4.0,3.0,3.0,12.0,0.12,0.470588,0.346154,1.0,1.0,6.75,26.0,1.0,26.0
zh_native_04219,zh,5.0,5.0,4.333333,15.0,0.180556,0.444444,0.28,0.0,1.0,9.0,25.0,1.0,25.0
zh_native_04220,zh,4.0,5.0,3.888889,10.0,0.216049,0.541667,0.263158,0.0,1.0,6.5,19.0,1.0,19.0
zh_native_04221,zh,4.0,3.0,3.75,19.0,0.15625,0.470588,0.28,4.0,2.0,6.5,25.0,1.0,25.0
zh_native_04222,zh,1.0,3.0,2.636364,7.0,0.239669,0.8125,0.583333,0.0,1.0,4.25,12.0,1.0,12.0
zh_native_04223,zh,7.0,4.0,5.129032,26.0,0.165453,0.565217,0.34375,4.0,2.0,9.0,32.0,1.0,32.0
zh_native_04224,zh,3.0,3.0,3.705882,17.0,0.217993,0.538462,0.333333,1.0,1.0,5.25,18.0,1.0,18.0
zh_native_04225,zh,2.0,3.0,1.923077,8.0,0.147929,0.1875,0.214286,0.0,1.0,3.25,14.0,1.0,14.0
zh_native_04226,zh,4.0,3.0,3.25,9.0,0.203125,0.5,0.117647,0.0,1.0,5.75,17.0,1.0,17.0
zh_native_04227,zh,2.0,2.0,2.384615,10.0,0.183432,0.277778,0.285714,0.0,1.0,3.5,14.0,1.0,14.0
zh_native_04228,zh,4.0,4.0,2.916667,10.0,0.121528,0.382353,0.32,2.0,1.0,6.5,25.0,1.0,25.0
zh_native_04229,zh,5.0,3.0,4.761905,21.0,0.226757,0.4375,0.318182,5.0,1.0,6.5,22.0,1.0,22.0
zh_native_04230,zh,4.0,4.0,3.52381,17.0,0.1678,0.529412,0.272727,0.0,3.0,6.25,22.0,1.0,22.0
zh_native_04231,zh,1.0,3.0,2.153846,9.0,0.16568,0.4,0.428571,0.0,0.0,4.25,14.0,1.0,14.0
zh_native_04232,zh,4.0,5.0,3.933333,22.0,0.131111,0.520833,0.322581,0.0,3.0,8.75,31.0,1.0,31.0
zh_native_04233,zh,3.0,3.0,3.192308,18.0,0.122781,0.47619,0.37037,0.0,0.0,8.75,27.0,1.0,27.0
zh_native_04234,zh,5.0,5.0,5.272727,22.0,0.239669,0.470588,0.304348,1.0,1.0,6.25,23.0,1.0,23.0
zh_native_04235,zh,2.0,2.0,1.888889,5.0,0.209877,0.214286,0.2,0.0,1.0,2.5,10.0,1.0,10.0
zh_native_04236,zh,2.0,3.0,1.8,5.0,0.18,0.214286,0.272727,0.0,1.0,2.75,11.0,1.0,11.0
zh_native_04237,zh,6.0,6.0,4.108108,31.0,0.11103,0.515625,0.368421,3.0,1.0,14.0,38.0,1.0,38.0
zh_native_04238,zh,3.0,5.0,3.459459,19.0,0.093499,0.441935,0.368421,0.0,0.0,10.5,38.0,1.0,38.0
zh_native_04239,zh,3.0,4.0,3.727273,18.0,0.169421,0.380952,0.434783,0.0,1.0,7.75,23.0,1.0,23.0
zh_native_04240,zh,3.0,5.0,3.227273,18.0,0.146694,0.441176,0.434783,0.0,0.0,6.75,23.0,1.0,23.0
zh_native_04241,zh,5.0,4.0,4.086957,13.0,0.177694,0.35,0.458333,0.0,1.0,8.25,24.0,1.0,24.0
zh_native_04242,zh,3.0,4.0,3.740741,21.0,0.138546,0.4,0.428571,0.0,1.0,7.75,28.0,1.0,28.0
zh_native_04243,zh,5.0,8.0,5.411765,33.0,0.15917,0.551923,0.285714,7.0,1.0,10.75,35.0,1.0,35.0
zh_native_04244,zh,1.0,3.0,1.571429,3.0,0.22449,0.333333,0.375,0.0,0.0,3.0,8.0,1.0,8.0
zh_native_04245,zh,5.0,4.0,3.809524,13.0,0.181406,0.5,0.318182,3.0,0.0,8.0,22.0,1.0,22.0
zh_native_04246,zh,5.0,4.0,4.27027,33.0,0.115413,0.511667,0.394737,0.0,4.0,11.5,38.0,1.0,38.0
zh_native_04247,zh,5.0,6.0,3.36,16.0,0.1344,0.52381,0.384615,3.0,0.0,9.5,26.0,1.0,26.0
zh_native_04248,zh,8.0,5.0,4.057143,29.0,0.115918,0.642857,0.25,10.0,0.0,11.0,36.0,1.0,36.0
zh_native_04249,zh,5.0,3.0,4.352941,15.0,0.256055,0.571429,0.333333,5.0,0.0,5.5,18.0,1.0,18.0
zh_native_04250,zh,8.0,7.0,3.642857,26.0,0.130102,0.608696,0.275862,5.0,1.0,10.75,29.0,1.0,29.0
zh_native_04251,zh,2.0,3.0,3.235294,15.0,0.190311,0.632143,0.444444,3.0,0.0,6.5,18.0,1.0,18.0
zh_native_04252,zh,3.0,3.0,3.210526,15.0,0.168975,0.521875,0.3,2.0,1.0,6.75,20.0,1.0,20.0
zh_native_04253,zh,4.0,5.0,4.038462,25.0,0.155325,0.402273,0.518519,0.0,1.0,8.25,27.0,1.0,27.0
zh_native_04254,zh,5.0,5.0,4.166667,22.0,0.173611,0.307895,0.2,3.0,0.0,8.5,25.0,1.0,25.0
zh_native_04255,zh,5.0,6.0,5.277778,17.0,0.29321,0.266667,0.157895,0.0,1.0,5.25,19.0,1.0,19.0
zh_native_04256,zh,2.0,4.0,3.384615,18.0,0.130178,0.309524,0.37037,0.0,1.0,8.0,27.0,1.0,27.0
zh_native_04257,zh,1.0,4.0,4.083333,23.0,0.113426,0.687037,0.432432,0.0,0.0,12.25,37.0,1.0,37.0
zh_native_04258,zh,9.0,4.0,4.2,34.0,0.105,0.570833,0.292683,4.0,0.0,10.75,41.0,1.0,41.0
zh_native_04259,zh,2.0,4.0,2.533333,9.0,0.168889,0.5,0.375,0.0,1.0,4.25,16.0,1.0,16.0
zh_native_04260,zh,4.0,5.0,4.785714,13.0,0.341837,0.5,0.133333,0.0,0.0,5.0,15.0,1.0,15.0
zh_native_04261,zh,3.0,4.0,3.176471,15.0,0.186851,0.428571,0.222222,0.0,0.0,5.25,18.0,1.0,18.0
zh_native_04262,zh,2.0,3.0,3.0,13.0,0.1875,0.571429,0.352941,0.0,0.0,5.0,17.0,1.0,17.0
zh_native_04263,zh,2.0,3.0,2.416667,6.0,0.201389,0.6,0.307692,0.0,0.0,3.25,13.0,1.0,13.0
zh_native_04264,zh,5.0,5.0,4.457143,32.0,0.127347,0.453571,0.5,0.0,0.0,11.25,36.0,1.0,36.0
zh_native_04265,zh,3.0,4.0,3.277778,16.0,0.182099,0.590909,0.210526,2.0,0.0,4.75,19.0,1.0,19.0
zh_native_04266,zh,2.0,4.0,2.833333,13.0,0.157407,0.608824,0.473684,0.0,0.0,7.0,19.0,1.0,19.0
zh_native_04267,zh,4.0,5.0,4.137931,26.0,0.142687,0.590909,0.3,0.0,1.0,8.75,30.0,1.0,30.0
zh_native_04268,zh,6.0,4.0,4.166667,24.0,0.115741,0.506897,0.405405,0.0,0.0,12.0,37.0,1.0,37.0
zh_native_04269,zh,3.0,3.0,3.421053,15.0,0.180055,0.803125,0.25,4.0,0.0,7.75,20.0,1.0,20.0
zh_native_04270,zh,2.0,3.0,3.833333,23.0,0.159722,0.436111,0.32,0.0,1.0,7.25,25.0,1.0,25.0
zh_native_04271,zh,3.0,5.0,3.5,13.0,0.125,0.765909,0.448276,1.0,0.0,9.5,29.0,1.0,29.0
zh_native_04272,zh,3.0,4.0,2.5625,10.0,0.160156,0.560714,0.529412,0.0,0.0,6.5,17.0,1.0,17.0
zh_native_04273,zh,1.0,4.0,3.375,18.0,0.140625,0.435,0.44,0.0,0.0,7.5,25.0,1.0,25.0
zh_native_04274,zh,8.0,4.0,4.325,21.0,0.108125,0.568966,0.195122,5.0,0.0,11.5,41.0,1.0,41.0
zh_native_04275,zh,7.0,4.0,2.56,8.0,0.1024,0.375,0.307692,0.0,0.0,9.25,26.0,1.0,26.0
zh_native_04276,zh,6.0,5.0,5.02439,36.0,0.122546,0.495833,0.333333,0.0,0.0,12.75,42.0,1.0,42.0
zh_native_04277,zh,5.0,7.0,4.955556,37.0,0.110123,0.55641,0.434783,6.0,0.0,13.75,46.0,1.0,46.0
zh_native_04278,zh,1.0,3.0,2.166667,9.0,0.180556,0.444444,0.230769,0.0,0.0,3.0,13.0,1.0,13.0
zh_native_04279,zh,4.0,5.0,4.410256,33.0,0.113083,0.621212,0.375,0.0,0.0,12.25,40.0,1.0,40.0
zh_native_04280,zh,3.0,3.0,3.769231,20.0,0.14497,0.545455,0.333333,0.0,0.0,8.25,27.0,1.0,27.0
zh_native_04281,zh,10.0,6.0,4.723404,39.0,0.100498,0.414286,0.270833,0.0,0.0,11.0,48.0,1.0,48.0
zh_native_04282,zh,3.0,3.0,2.428571,8.0,0.173469,0.445833,0.0,0.0,0.0,4.0,15.0,1.0,15.0
zh_native_04283,zh,8.0,6.0,4.538462,24.0,0.116371,0.598276,0.35,8.0,0.0,11.0,40.0,1.0,40.0
zh_native_04284,zh,3.0,4.0,2.857143,11.0,0.136054,0.5,0.409091,0.0,0.0,7.0,22.0,1.0,22.0
zh_native_04285,zh,7.0,5.0,3.777778,24.0,0.104938,0.62963,0.243243,11.0,1.0,11.5,37.0,1.0,37.0
zh_native_04286,zh,3.0,5.0,3.731707,19.0,0.091017,0.632353,0.404762,0.0,0.0,11.75,42.0,1.0,42.0
zh_native_04287,zh,2.0,4.0,4.0,22.0,0.153846,0.754348,0.666667,0.0,1.0,11.0,27.0,1.0,27.0
zh_native_04288,zh,6.0,5.0,3.53125,21.0,0.110352,0.416667,0.30303,4.0,0.0,8.25,33.0,1.0,33.0
zh_native_04289,zh,6.0,3.0,4.823529,15.0,0.283737,0.545455,0.166667,8.0,0.0,4.5,18.0,1.0,18.0
zh_native_04290,zh,8.0,4.0,6.393939,28.0,0.193756,0.71087,0.352941,9.0,0.0,9.5,34.0,1.0,34.0
zh_native_04291,zh,2.0,4.0,4.0,24.0,0.153846,0.492105,0.37037,0.0,0.0,7.75,27.0,1.0,27.0
zh_native_04292,zh,7.0,5.0,4.357143,32.0,0.103741,0.573077,0.395349,9.0,2.0,16.0,43.0,1.0,43.0
zh_native_04293,zh,4.0,5.0,3.419355,22.0,0.110302,0.392857,0.40625,0.0,1.0,8.0,32.0,1.0,32.0
zh_native_04294,zh,3.0,3.0,2.692308,10.0,0.207101,0.5,0.142857,0.0,0.0,4.0,14.0,1.0,14.0
zh_native_04295,zh,4.0,5.0,3.642857,12.0,0.260204,0.5,0.333333,2.0,0.0,4.5,15.0,1.0,15.0
zh_native_04296,zh,5.0,5.0,3.714286,19.0,0.176871,0.3125,0.272727,0.0,0.0,5.5,22.0,1.0,22.0
zh_native_04297,zh,4.0,3.0,2.6,6.0,0.26,0.714286,0.272727,2.0,0.0,3.25,11.0,1.0,11.0
zh_native_04298,zh,4.0,5.0,3.483871,24.0,0.112383,0.521739,0.25,0.0,0.0,8.5,32.0,1.0,32.0
zh_native_04299,zh,7.0,3.0,4.954545,40.0,0.112603,0.370833,0.222222,0.0,0.0,11.25,45.0,1.0,45.0
zh_native_04300,zh,2.0,4.0,1.9,3.0,0.19,0.428571,0.272727,0.0,0.0,2.75,11.0,1.0,11.0
zh_native_04301,zh,4.0,4.0,3.852941,16.0,0.113322,0.403448,0.314286,3.0,1.0,9.25,35.0,1.0,35.0
zh_native_04302,zh,6.0,6.0,3.97561,25.0,0.096966,0.398529,0.380952,3.0,0.0,13.75,42.0,1.0,42.0
zh_native_04303,zh,6.0,5.0,5.131579,38.0,0.135042,0.517241,0.307692,0.0,2.0,12.5,39.0,1.0,39.0
zh_native_04304,zh,4.0,4.0,3.8,15.0,0.19,0.529412,0.142857,0.0,0.0,6.5,21.0,1.0,21.0
zh_native_04305,zh,3.0,4.0,4.272727,22.0,0.194215,0.48125,0.347826,0.0,0.0,6.75,23.0,1.0,23.0
zh_native_04306,zh,5.0,6.0,4.181818,20.0,0.190083,0.411765,0.086957,0.0,0.0,6.25,23.0,1.0,23.0
zh_native_04307,zh,9.0,6.0,5.973684,32.0,0.157202,0.55,0.230769,5.0,0.0,14.25,39.0,1.0,39.0
zh_native_04308,zh,3.0,3.0,3.307692,10.0,0.254438,0.333333,0.142857,0.0,0.0,4.0,14.0,1.0,14.0
zh_native_04309,zh,5.0,4.0,3.052632,14.0,0.160665,0.333333,0.2,0.0,3.0,5.75,20.0,1.0,20.0
zh_native_04310,zh,6.0,5.0,5.809524,39.0,0.138322,0.477143,0.44186,3.0,1.0,14.0,43.0,1.0,43.0
zh_native_04311,zh,3.0,4.0,3.777778,19.0,0.139918,0.471739,0.428571,0.0,1.0,10.0,28.0,1.0,28.0
zh_native_04312,zh,4.0,5.0,5.411765,34.0,0.15917,0.458333,0.342857,0.0,0.0,10.75,35.0,1.0,35.0
zh_native_04313,zh,5.0,5.0,3.578947,14.0,0.094183,0.409677,0.410256,0.0,0.0,12.75,39.0,1.0,39.0
zh_native_04314,zh,5.0,5.0,4.230769,17.0,0.162722,0.341304,0.296296,0.0,1.0,8.25,27.0,1.0,27.0
zh_native_04315,zh,6.0,7.0,4.288889,39.0,0.095309,0.462857,0.347826,2.0,3.0,14.5,46.0,1.0,46.0
zh_native_04316,zh,4.0,3.0,3.451613,19.0,0.111342,0.333333,0.28125,0.0,0.0,8.5,32.0,1.0,32.0
zh_native_04317,zh,2.0,4.0,2.642857,9.0,0.188776,0.609091,0.333333,0.0,0.0,5.5,15.0,1.0,15.0
zh_native_04318,zh,4.0,4.0,3.864865,22.0,0.104456,0.5,0.289474,0.0,1.0,9.75,38.0,1.0,38.0
zh_native_04319,zh,7.0,5.0,4.068966,24.0,0.140309,0.319565,0.333333,0.0,0.0,11.0,30.0,1.0,30.0
zh_native_04320,zh,4.0,4.0,3.32,12.0,0.1328,0.492857,0.423077,0.0,0.0,10.25,26.0,1.0,26.0
zh_native_04321,zh,4.0,5.0,3.777778,17.0,0.104938,0.482143,0.378378,6.0,1.0,10.75,37.0,1.0,37.0
zh_native_04322,zh,7.0,5.0,5.612903,28.0,0.181061,0.565217,0.34375,2.0,0.0,12.0,32.0,1.0,32.0
zh_native_04323,zh,4.0,4.0,3.1875,15.0,0.199219,0.428571,0.470588,0.0,0.0,6.0,17.0,1.0,17.0
zh_native_04324,zh,5.0,5.0,6.0,32.0,0.162162,0.556061,0.394737,4.0,1.0,9.0,38.0,1.0,38.0
zh_native_04325,zh,3.0,6.0,3.192308,15.0,0.122781,0.575,0.37037,0.0,0.0,8.5,27.0,1.0,27.0
zh_native_04326,zh,7.0,4.0,4.391304,35.0,0.095463,0.513158,0.319149,0.0,1.0,14.75,47.0,1.0,47.0
zh_native_04327,zh,3.0,5.0,4.516129,22.0,0.145682,0.512963,0.4375,0.0,0.0,9.75,32.0,1.0,32.0
zh_native_04328,zh,2.0,4.0,3.125,12.0,0.195312,0.533333,0.529412,0.0,0.0,6.5,17.0,1.0,17.0
zh_native_04329,zh,4.0,3.0,3.16,13.0,0.1264,0.590909,0.346154,1.0,0.0,8.25,26.0,1.0,26.0
zh_native_04330,zh,3.0,5.0,5.076923,27.0,0.130178,0.671875,0.45,1.0,1.0,12.5,40.0,1.0,40.0
zh_native_04331,zh,8.0,6.0,6.782609,38.0,0.147448,0.576923,0.425532,5.0,0.0,17.5,47.0,1.0,47.0
zh_native_04332,zh,2.0,3.0,2.214286,10.0,0.158163,0.458333,0.333333,0.0,0.0,4.0,15.0,1.0,15.0
zh_native_04333,zh,3.0,4.0,4.052632,17.0,0.213296,0.5,0.35,0.0,1.0,5.5,20.0,1.0,20.0
zh_native_04334,zh,7.0,5.0,6.419355,29.0,0.207076,0.68125,0.34375,4.0,0.0,12.0,32.0,1.0,32.0
zh_native_04335,zh,8.0,4.0,5.138889,26.0,0.142747,0.607143,0.297297,11.0,0.0,12.75,37.0,1.0,37.0
zh_native_04336,zh,5.0,4.0,3.272727,16.0,0.099174,0.382143,0.352941,2.0,0.0,11.5,34.0,1.0,34.0
zh_native_04337,zh,4.0,6.0,4.408163,37.0,0.089963,0.65,0.42,5.0,0.0,17.25,50.0,1.0,50.0
zh_native_04338,zh,1.0,3.0,2.692308,11.0,0.207101,0.4,0.428571,0.0,0.0,4.25,14.0,1.0,14.0
zh_native_04339,zh,5.0,5.0,4.866667,28.0,0.162222,0.673214,0.322581,5.0,1.0,12.0,31.0,1.0,31.0
zh_native_04340,zh,4.0,4.0,3.9,19.0,0.195,0.65,0.47619,3.0,1.0,8.5,21.0,1.0,21.0
zh_native_04341,zh,4.0,4.0,3.689655,19.0,0.127229,0.55625,0.5,3.0,1.0,10.25,30.0,1.0,30.0
zh_native_04342,zh,4.0,5.0,3.75,22.0,0.133929,0.477273,0.310345,5.0,2.0,9.0,29.0,1.0,29.0
zh_native_04343,zh,3.0,4.0,3.136364,18.0,0.142562,0.684211,0.434783,0.0,3.0,9.0,23.0,1.0,23.0
zh_native_04344,zh,4.0,4.0,3.0,12.0,0.1875,0.615385,0.411765,0.0,0.0,5.5,17.0,1.0,17.0
zh_native_04345,zh,2.0,4.0,4.055556,11.0,0.225309,0.656667,0.315789,0.0,0.0,6.25,19.0,1.0,19.0
zh_native_04346,zh,7.0,5.0,5.117647,32.0,0.150519,0.333333,0.114286,0.0,0.0,8.5,35.0,1.0,35.0
zh_native_04347,zh,3.0,3.0,2.875,10.0,0.179688,0.525,0.352941,3.0,1.0,5.75,17.0,1.0,17.0
zh_native_04348,zh,3.0,3.0,3.3,12.0,0.11,0.722917,0.580645,0.0,2.0,12.25,31.0,1.0,31.0
zh_native_04349,zh,2.0,4.0,2.285714,12.0,0.108844,0.453571,0.363636,0.0,1.0,6.0,22.0,1.0,22.0
zh_native_04350,zh,1.0,2.0,1.888889,5.0,0.209877,0.357143,0.2,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_04351,zh,5.0,5.0,4.777778,33.0,0.132716,0.415517,0.405405,0.0,0.0,12.0,37.0,1.0,37.0
zh_native_04352,zh,5.0,5.0,4.638889,35.0,0.128858,0.656667,0.432432,1.0,0.0,13.25,37.0,1.0,37.0
zh_native_04353,zh,6.0,5.0,4.15,33.0,0.10375,0.608824,0.365854,2.0,1.0,15.25,41.0,1.0,41.0
zh_native_04354,zh,6.0,4.0,3.9375,23.0,0.123047,0.56,0.393939,4.0,0.0,11.25,33.0,1.0,33.0
zh_native_04355,zh,5.0,4.0,3.434783,11.0,0.149338,0.25,0.25,8.0,0.0,6.25,24.0,1.0,24.0
zh_native_04356,zh,5.0,5.0,4.882353,33.0,0.143599,0.441071,0.485714,0.0,2.0,11.5,35.0,1.0,35.0
zh_native_04357,zh,5.0,4.0,4.633333,27.0,0.154444,0.54,0.354839,0.0,0.0,10.25,31.0,1.0,31.0
zh_native_04358,zh,2.0,3.0,2.823529,11.0,0.16609,0.571429,0.388889,0.0,0.0,6.0,18.0,1.0,18.0
zh_native_04359,zh,4.0,4.0,3.785714,23.0,0.135204,0.590909,0.241379,0.0,0.0,9.0,29.0,1.0,29.0
zh_native_04360,zh,6.0,4.0,4.433333,27.0,0.147778,0.414815,0.322581,0.0,1.0,10.5,31.0,1.0,31.0
zh_native_04361,zh,4.0,4.0,4.551724,26.0,0.156956,0.568,0.533333,0.0,1.0,11.75,30.0,1.0,30.0
zh_native_04362,zh,2.0,4.0,3.136364,14.0,0.142562,0.755263,0.478261,0.0,1.0,8.75,23.0,1.0,23.0
zh_native_04363,zh,5.0,4.0,3.041667,19.0,0.126736,0.425,0.2,0.0,3.0,8.0,25.0,1.0,25.0
zh_native_04364,zh,2.0,3.0,2.933333,10.0,0.195556,0.535714,0.3125,0.0,0.0,5.25,16.0,1.0,16.0
zh_native_04365,zh,1.0,4.0,2.214286,5.0,0.158163,0.560714,0.266667,0.0,1.0,4.5,15.0,1.0,15.0
zh_native_04366,zh,5.0,4.0,4.857143,21.0,0.173469,0.375,0.310345,0.0,0.0,9.0,29.0,1.0,29.0
