id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
en_native_04155,en,2.0,5.0,3.446429,25.0,0.061543,0.657576,0.655172,0.0,0.0,5.857143,58.0,2.0,29.0
en_native_04156,en,2.0,7.0,3.62069,27.0,0.124851,0.670588,0.633333,0.0,1.0,3.714286,30.0,1.0,30.0
en_native_04157,en,4.0,5.0,3.5,18.0,0.159091,0.621429,0.391304,3.0,0.0,3.0,23.0,1.0,23.0
en_native_04158,en,4.0,7.0,3.785714,40.0,0.090136,0.55,0.44186,0.0,0.0,4.714286,43.0,1.0,43.0
en_native_04159,en,3.0,5.0,2.645833,9.0,0.055122,0.760606,0.66,0.0,6.0,6.142857,50.0,2.0,25.0
en_native_04160,en,2.0,4.0,2.181818,7.0,0.198347,0.428571,0.416667,3.0,0.0,1.428571,12.0,1.0,12.0
en_native_04161,en,4.0,6.0,3.4,23.0,0.075556,0.481481,0.434783,3.0,0.0,5.285714,46.0,1.0,46.0
en_native_04162,en,4.0,7.0,2.88,22.0,0.1152,0.47,0.423077,3.0,0.0,3.428571,26.0,1.0,26.0
en_native_04163,en,5.0,5.0,4.1875,29.0,0.130859,0.776316,0.545455,7.0,0.0,4.142857,33.0,1.0,33.0
en_native_04164,en,2.0,4.0,3.185185,14.0,0.11797,0.78,0.464286,0.0,0.0,3.571429,28.0,1.0,28.0
en_native_04165,en,5.0,4.0,4.166667,15.0,0.231481,0.45,0.052632,0.0,0.0,2.0,19.0,1.0,19.0
en_native_04166,en,1.0,3.0,2.75,8.0,0.229167,0.5,0.538462,0.0,0.0,1.285714,13.0,1.0,13.0
en_native_04167,en,1.0,4.0,3.1875,9.0,0.199219,0.428571,0.470588,0.0,0.0,2.0,17.0,1.0,17.0
en_native_04168,en,5.0,7.0,4.40625,30.0,0.137695,0.313333,0.363636,5.0,0.0,4.142857,33.0,1.0,33.0
en_native_04169,en,2.0,6.0,3.769231,18.0,0.14497,0.957692,0.62963,3.0,0.0,3.428571,27.0,1.0,27.0
en_native_04170,en,3.0,5.0,2.833333,12.0,0.118056,0.866667,0.44,3.0,0.0,2.857143,25.0,1.0,25.0
en_native_04171,en,1.0,4.0,2.363636,5.0,0.214876,0.5875,0.416667,0.0,0.0,1.571429,12.0,1.0,12.0
en_native_04172,en,1.0,2.0,2.583333,9.0,0.215278,0.45,0.461538,0.0,0.0,1.285714,13.0,1.0,13.0
en_native_04173,en,2.0,5.0,3.7,15.0,0.123333,0.667647,0.483871,2.0,0.0,3.142857,31.0,1.0,31.0
en_native_04174,en,2.0,4.0,2.285714,7.0,0.163265,0.385714,0.4,0.0,0.0,1.428571,15.0,1.0,15.0
en_native_04175,en,1.0,4.0,3.521739,21.0,0.153119,0.646667,0.583333,0.0,0.0,2.714286,24.0,1.0,24.0
en_native_04176,en,4.0,4.0,2.7,10.0,0.135,0.2125,0.238095,0.0,3.0,2.857143,21.0,1.0,21.0
en_native_04177,en,4.0,5.0,3.45,18.0,0.1725,0.636364,0.333333,6.0,0.0,2.428571,21.0,1.0,21.0
en_native_04178,en,4.0,5.0,3.181818,10.0,0.144628,0.731818,0.304348,0.0,0.0,2.714286,23.0,1.0,23.0
en_native_04179,en,2.0,2.0,3.0,6.0,0.3,0.425,0.363636,0.0,0.0,1.428571,11.0,1.0,11.0
en_native_04180,en,5.0,4.0,3.166667,17.0,0.175926,0.475,0.315789,3.0,0.0,2.571429,19.0,1.0,19.0
en_native_04181,en,5.0,5.0,2.666667,17.0,0.111111,0.403333,0.28,3.0,0.0,3.428571,25.0,1.0,25.0
en_native_04182,en,4.0,5.0,2.071429,8.0,0.147959,0.285714,0.266667,0.0,0.0,1.857143,15.0,1.0,15.0
en_native_04183,en,6.0,7.0,4.333333,22.0,0.103175,0.565385,0.44186,5.0,3.0,5.142857,43.0,1.0,43.0
en_native_04184,en,5.0,4.0,2.666667,7.0,0.148148,0.6,0.263158,6.0,0.0,2.428571,19.0,1.0,19.0
en_native_04185,en,3.0,3.0,3.2,10.0,0.32,0.34,0.363636,3.0,0.0,1.428571,11.0,1.0,11.0
en_native_04186,en,1.0,3.0,2.625,7.0,0.164062,0.54,0.647059,0.0,0.0,2.0,17.0,1.0,17.0
en_native_04187,en,2.0,5.0,2.6,14.0,0.13,0.905,0.666667,3.0,0.0,2.714286,21.0,1.0,21.0
en_native_04188,en,3.0,4.0,4.142857,31.0,0.118367,0.632353,0.388889,3.0,0.0,3.571429,36.0,1.0,36.0
en_native_04189,en,4.0,9.0,3.590909,39.0,0.081612,0.470455,0.577778,0.0,0.0,5.428571,45.0,1.0,45.0
en_native_04190,en,3.0,4.0,3.333333,14.0,0.111111,0.294118,0.612903,3.0,0.0,3.571429,31.0,1.0,31.0
en_native_04191,en,1.0,3.0,2.9375,11.0,0.183594,0.625,0.588235,0.0,0.0,1.714286,17.0,1.0,17.0
en_native_04192,en,2.0,4.0,3.2,12.0,0.16,0.635,0.52381,0.0,0.0,2.285714,21.0,1.0,21.0
en_native_04193,en,2.0,4.0,2.85,8.0,0.1425,0.74,0.47619,3.0,0.0,2.142857,21.0,1.0,21.0
en_native_04194,en,5.0,4.0,3.241379,21.0,0.111772,0.55,0.433333,6.0,0.0,4.0,30.0,1.0,30.0
en_native_04195,en,8.0,8.0,3.266667,33.0,0.072593,0.658333,0.304348,6.0,1.0,5.857143,46.0,1.0,46.0
en_native_04196,en,3.0,6.0,2.947368,14.0,0.155125,0.577273,0.4,0.0,0.0,2.571429,20.0,1.0,20.0
en_native_04197,en,4.0,5.0,4.333333,35.0,0.12037,0.597368,0.432432,0.0,0.0,4.571429,37.0,1.0,37.0
en_native_04198,en,2.0,4.0,3.407407,23.0,0.1262,0.670588,0.571429,0.0,0.0,3.285714,28.0,1.0,28.0
en_native_04199,en,5.0,9.0,3.054054,29.0,0.082542,0.640909,0.5,3.0,0.0,4.857143,38.0,1.0,38.0
en_native_04200,en,5.0,5.0,4.44,23.0,0.1776,0.428571,0.230769,3.0,0.0,3.142857,26.0,1.0,26.0
en_native_04201,en,6.0,6.0,4.365385,32.0,0.08395,0.610345,0.584906,9.0,0.0,7.142857,53.0,1.0,53.0
en_native_04202,en,3.0,5.0,3.926829,37.0,0.095776,0.63913,0.52381,3.0,0.0,4.571429,42.0,1.0,42.0
en_native_04203,en,3.0,4.0,3.733333,14.0,0.124444,0.411765,0.516129,2.0,0.0,3.857143,31.0,1.0,31.0
en_native_04204,en,4.0,7.0,3.73913,22.0,0.081285,0.567308,0.468085,0.0,1.0,5.428571,47.0,1.0,47.0
en_native_04205,en,2.0,8.0,2.818182,20.0,0.128099,0.65,0.565217,0.0,0.0,3.142857,23.0,1.0,23.0
en_native_04206,en,7.0,8.0,4.328571,44.0,0.061837,0.731579,0.591549,6.0,0.0,8.714286,71.0,1.0,71.0
en_native_04207,en,4.0,8.0,4.081081,29.0,0.110299,0.565789,0.421053,0.0,1.0,4.571429,38.0,1.0,38.0
en_native_04208,en,5.0,7.0,4.387755,29.0,0.089546,0.866667,0.62,9.0,0.0,6.714286,50.0,1.0,50.0
en_native_04209,en,2.0,8.0,4.297872,45.0,0.091444,0.656818,0.729167,3.0,2.0,5.428571,48.0,1.0,48.0
en_native_04210,en,5.0,6.0,3.594595,21.0,0.097151,0.6675,0.526316,3.0,1.0,4.428571,38.0,1.0,38.0
en_native_04211,en,5.0,7.0,3.259259,26.0,0.120713,0.746154,0.428571,5.0,0.0,3.285714,28.0,1.0,28.0
en_native_04212,en,2.0,3.0,3.384615,10.0,0.260355,0.8375,0.285714,3.0,3.0,1.714286,14.0,1.0,14.0
en_native_04213,en,4.0,5.0,4.575758,25.0,0.138659,0.54375,0.5,3.0,1.0,4.285714,34.0,1.0,34.0
en_native_04214,en,4.0,4.0,3.766667,29.0,0.125556,0.6875,0.548387,6.0,0.0,4.285714,31.0,1.0,31.0
en_native_04215,en,1.0,3.0,2.111111,4.0,0.234568,0.528571,0.4,0.0,0.0,1.142857,10.0,1.0,10.0
en_native_04216,en,2.0,4.0,3.473684,17.0,0.182825,0.55,0.5,0.0,0.0,2.571429,20.0,1.0,20.0
en_native_04217,en,5.0,6.0,3.864865,33.0,0.104456,0.652381,0.473684,6.0,0.0,4.571429,38.0,1.0,38.0
en_native_04218,en,9.0,6.0,4.112903,44.0,0.066337,0.698485,0.380952,15.0,0.0,7.0,63.0,1.0,63.0
en_native_04219,en,2.0,7.0,3.935484,27.0,0.126951,0.753125,0.40625,0.0,0.0,3.428571,32.0,1.0,32.0
en_native_04220,en,5.0,5.0,3.5,25.0,0.134615,0.611111,0.37037,0.0,0.0,3.285714,27.0,1.0,27.0
en_native_04221,en,2.0,4.0,3.333333,17.0,0.185185,0.672727,0.631579,0.0,0.0,2.428571,19.0,1.0,19.0
en_native_04222,en,3.0,7.0,3.037037,21.0,0.112483,0.753125,0.5,3.0,0.0,3.428571,28.0,1.0,28.0
en_native_04223,en,5.0,4.0,3.848485,25.0,0.116621,0.630556,0.382353,3.0,3.0,4.0,34.0,1.0,34.0
en_native_04224,en,2.0,5.0,3.75,19.0,0.133929,0.75,0.586207,3.0,1.0,3.571429,29.0,1.0,29.0
en_native_04225,en,4.0,7.0,4.117647,34.0,0.080738,0.590385,0.5,4.0,1.0,6.285714,52.0,1.0,52.0
en_native_04226,en,2.0,3.0,3.5,12.0,0.21875,0.625,0.470588,0.0,0.0,2.0,17.0,1.0,17.0
en_native_04227,en,6.0,5.0,7.951807,53.0,0.095805,0.795192,0.423529,5.0,1.0,9.0,85.0,2.0,42.5
en_native_04228,en,5.0,6.0,3.826087,20.0,0.166352,0.518182,0.25,6.0,3.0,3.142857,24.0,1.0,24.0
en_native_04229,en,1.0,4.0,2.333333,9.0,0.194444,0.333333,0.307692,0.0,0.0,1.571429,13.0,1.0,13.0
en_native_04230,en,3.0,4.0,2.692308,10.0,0.207101,0.733333,0.428571,0.0,0.0,1.857143,14.0,1.0,14.0
en_native_04231,en,2.0,4.0,2.541667,11.0,0.105903,0.823333,0.64,0.0,0.0,3.0,25.0,1.0,25.0
en_native_04232,en,3.0,7.0,3.520833,46.0,0.073351,0.873333,0.673469,3.0,0.0,5.857143,49.0,1.0,49.0
en_native_04233,en,2.0,6.0,3.347826,18.0,0.145558,0.538462,0.333333,3.0,0.0,2.285714,24.0,1.0,24.0
en_native_04234,en,4.0,9.0,3.5,37.0,0.079545,0.759615,0.555556,0.0,1.0,5.285714,45.0,1.0,45.0
en_native_04235,en,2.0,5.0,2.538462,11.0,0.195266,0.625,0.714286,0.0,0.0,1.857143,14.0,1.0,14.0
en_native_04236,en,3.0,6.0,3.675676,19.0,0.099343,0.66875,0.631579,3.0,0.0,4.428571,38.0,1.0,38.0
en_native_04237,en,9.0,6.0,3.527778,25.0,0.097994,0.515909,0.351351,9.0,3.0,4.857143,37.0,1.0,37.0
en_native_04238,en,4.0,7.0,3.135135,20.0,0.084733,0.641304,0.631579,3.0,5.0,5.0,38.0,1.0,38.0
en_native_04239,en,6.0,6.0,4.040816,27.0,0.082466,0.642,0.54,6.0,1.0,6.428571,50.0,1.0,50.0
en_native_04240,en,7.0,5.0,3.75,30.0,0.066964,0.527273,0.526316,3.0,0.0,7.285714,57.0,1.0,57.0
en_native_04241,en,3.0,4.0,2.92,10.0,0.1168,0.846154,0.5,3.0,0.0,3.0,26.0,1.0,26.0
en_native_04242,en,5.0,5.0,3.975,22.0,0.099375,0.609091,0.487805,3.0,3.0,4.857143,41.0,1.0,41.0
en_native_04243,en,2.0,3.0,2.461538,6.0,0.189349,0.5,0.428571,0.0,0.0,1.714286,14.0,1.0,14.0
en_native_04244,en,2.0,4.0,3.52381,19.0,0.1678,0.8,0.409091,0.0,0.0,2.428571,22.0,1.0,22.0
en_native_04245,en,3.0,6.0,4.027778,24.0,0.111883,0.556667,0.459459,5.0,3.0,4.142857,37.0,1.0,37.0
en_native_04246,en,6.0,8.0,3.682927,32.0,0.089827,0.640476,0.547619,0.0,3.0,5.857143,42.0,1.0,42.0
en_native_04247,en,8.0,6.0,4.026316,31.0,0.105956,0.609091,0.325,5.0,0.0,5.142857,40.0,2.0,20.0
en_native_04248,en,3.0,5.0,3.909091,21.0,0.177686,0.5,0.565217,3.0,1.0,2.428571,23.0,1.0,23.0
en_native_04249,en,2.0,6.0,3.0,19.0,0.15,0.519231,0.666667,0.0,1.0,2.142857,21.0,1.0,21.0
en_native_04250,en,2.0,5.0,4.068966,18.0,0.140309,0.403333,0.566667,3.0,0.0,2.857143,30.0,1.0,30.0
en_native_04251,en,2.0,3.0,3.176471,15.0,0.186851,0.47,0.444444,0.0,0.0,1.857143,18.0,1.0,18.0
en_native_04252,en,3.0,6.0,3.173913,18.0,0.137996,0.285714,0.458333,0.0,0.0,2.714286,24.0,1.0,24.0
en_native_04253,en,2.0,6.0,3.451613,29.0,0.111342,0.733333,0.71875,0.0,0.0,4.142857,32.0,1.0,32.0
en_native_04254,en,3.0,3.0,2.8125,9.0,0.175781,0.5,0.235294,0.0,0.0,2.0,17.0,1.0,17.0
en_native_04255,en,5.0,5.0,3.566667,20.0,0.118889,0.67,0.4375,3.0,1.0,3.571429,32.0,2.0,16.0
en_native_04256,en,5.0,4.0,2.970588,17.0,0.08737,0.626087,0.472222,3.0,0.0,4.428571,36.0,2.0,18.0
en_native_04257,en,7.0,5.0,4.304348,23.0,0.093573,0.52069,0.541667,0.0,1.0,5.571429,48.0,2.0,24.0
en_native_04258,en,5.0,4.0,2.6,10.0,0.13,0.333333,0.333333,3.0,0.0,2.714286,21.0,1.0,21.0
en_native_04259,en,3.0,4.0,4.473684,18.0,0.235457,0.827273,0.35,0.0,0.0,2.285714,20.0,1.0,20.0
en_native_04260,en,2.0,3.0,3.428571,13.0,0.244898,0.522222,0.466667,0.0,0.0,1.714286,15.0,1.0,15.0
en_native_04261,en,6.0,6.0,3.357143,26.0,0.119898,0.388889,0.37931,0.0,0.0,3.571429,29.0,1.0,29.0
en_native_04262,en,3.0,4.0,2.736842,13.0,0.144044,0.640909,0.45,0.0,2.0,2.428571,20.0,1.0,20.0
en_native_04263,en,1.0,2.0,3.0,6.0,0.230769,0.616667,0.5,0.0,0.0,1.571429,14.0,1.0,14.0
en_native_04264,en,5.0,5.0,3.555556,26.0,0.131687,0.525,0.392857,6.0,1.0,3.571429,28.0,1.0,28.0
en_native_04265,en,12.0,9.0,3.820896,35.0,0.057028,0.553659,0.441176,3.0,3.0,8.142857,68.0,1.0,68.0
en_native_04266,en,5.0,6.0,5.307692,36.0,0.136095,0.5875,0.525,3.0,0.0,4.571429,40.0,1.0,40.0
en_native_04267,en,7.0,6.0,3.565217,23.0,0.077505,0.529167,0.319149,2.0,2.0,5.571429,47.0,1.0,47.0
en_native_04268,en,2.0,4.0,3.318182,15.0,0.150826,0.361538,0.521739,0.0,0.0,2.428571,23.0,1.0,23.0
en_native_04269,en,6.0,11.0,3.12069,18.0,0.053805,0.7,0.610169,3.0,4.0,7.285714,59.0,1.0,59.0
en_native_04270,en,5.0,6.0,3.878049,24.0,0.094587,0.710417,0.47619,4.0,3.0,4.714286,42.0,1.0,42.0
en_native_04271,en,2.0,6.0,2.933333,21.0,0.097778,0.54375,0.580645,0.0,0.0,3.428571,31.0,1.0,31.0
en_native_04272,en,1.0,4.0,3.0,9.0,0.142857,0.746154,0.636364,0.0,3.0,2.571429,22.0,1.0,22.0
en_native_04273,en,5.0,8.0,3.928571,26.0,0.093537,0.766667,0.604651,6.0,2.0,5.285714,43.0,1.0,43.0
en_native_04274,en,3.0,4.0,3.444444,17.0,0.191358,0.81,0.473684,3.0,0.0,2.571429,19.0,1.0,19.0
en_native_04275,en,2.0,4.0,3.142857,11.0,0.14966,0.692308,0.5,3.0,3.0,2.428571,22.0,1.0,22.0
en_native_04276,en,1.0,4.0,2.769231,10.0,0.213018,0.633333,0.571429,0.0,0.0,1.714286,14.0,1.0,14.0
en_native_04277,en,2.0,4.0,3.190476,11.0,0.151927,0.596429,0.454545,0.0,5.0,2.428571,22.0,1.0,22.0
en_native_04278,en,3.0,7.0,3.375,22.0,0.140625,0.629412,0.56,3.0,4.0,3.0,25.0,1.0,25.0
en_native_04279,en,4.0,5.0,3.454545,21.0,0.157025,0.461538,0.478261,0.0,1.0,3.0,23.0,1.0,23.0
en_native_04280,en,2.0,3.0,2.75,9.0,0.171875,0.5,0.352941,0.0,0.0,2.0,17.0,1.0,17.0
en_native_04281,en,4.0,7.0,3.478261,21.0,0.151229,0.646667,0.583333,9.0,1.0,3.142857,24.0,1.0,24.0
en_native_04282,en,2.0,3.0,3.0,9.0,0.176471,0.5,0.611111,0.0,2.0,2.142857,18.0,1.0,18.0
en_native_04283,en,4.0,6.0,3.833333,37.0,0.09127,0.761364,0.465116,0.0,3.0,5.857143,43.0,1.0,43.0
en_native_04284,en,3.0,5.0,3.611111,30.0,0.100309,0.5175,0.594595,3.0,3.0,5.0,37.0,1.0,37.0
en_native_04285,en,4.0,5.0,3.162162,17.0,0.085464,0.688889,0.447368,3.0,0.0,5.142857,38.0,1.0,38.0
en_native_04286,en,2.0,8.0,3.294118,26.0,0.096886,0.855,0.657143,3.0,1.0,4.428571,35.0,1.0,35.0
en_native_04287,en,4.0,6.0,3.027778,29.0,0.084105,0.777273,0.621622,3.0,1.0,4.428571,37.0,1.0,37.0
en_native_04288,en,6.0,5.0,3.096774,15.0,0.099896,0.414706,0.34375,3.0,2.0,3.428571,32.0,1.0,32.0
en_native_04289,en,3.0,8.0,2.75,25.0,0.098214,0.72,0.517241,3.0,1.0,3.428571,29.0,1.0,29.0
en_native_04290,en,1.0,4.0,3.521739,18.0,0.153119,0.668182,0.625,0.0,0.0,2.285714,24.0,1.0,24.0
en_native_04291,en,2.0,4.0,3.285714,18.0,0.156463,0.535,0.545455,3.0,0.0,2.428571,22.0,1.0,22.0
en_native_04292,en,5.0,5.0,3.411765,13.0,0.200692,0.668182,0.333333,5.0,0.0,2.285714,18.0,1.0,18.0
en_native_04293,en,4.0,5.0,3.055556,11.0,0.169753,0.529167,0.368421,4.0,0.0,2.142857,19.0,1.0,19.0
en_native_04294,en,3.0,3.0,2.846154,9.0,0.218935,0.6,0.5,0.0,0.0,1.857143,14.0,1.0,14.0
en_native_04295,en,5.0,5.0,2.363636,9.0,0.107438,0.538462,0.391304,5.0,1.0,2.571429,23.0,1.0,23.0
en_native_04296,en,5.0,4.0,3.045455,16.0,0.13843,0.671429,0.26087,4.0,0.0,2.571429,23.0,1.0,23.0
en_native_04297,en,3.0,4.0,2.884615,18.0,0.110947,0.556667,0.481481,0.0,0.0,3.428571,27.0,1.0,27.0
en_native_04298,en,1.0,3.0,3.047619,12.0,0.145125,0.746154,0.727273,0.0,0.0,3.0,22.0,1.0,22.0
en_native_04299,en,10.0,6.0,3.942857,27.0,0.056327,0.511111,0.608108,12.0,0.0,9.714286,74.0,4.0,18.5
en_native_04300,en,2.0,4.0,2.619048,13.0,0.124717,0.5,0.590909,0.0,0.0,2.285714,22.0,1.0,22.0
en_native_04301,en,6.0,6.0,3.181818,26.0,0.096419,0.65,0.558824,8.0,1.0,3.857143,34.0,1.0,34.0
en_native_04302,en,2.0,7.0,3.09375,27.0,0.09668,0.845238,0.69697,0.0,0.0,4.0,33.0,1.0,33.0
en_native_04303,en,2.0,7.0,3.208333,22.0,0.133681,0.619231,0.4,0.0,3.0,3.428571,25.0,1.0,25.0
en_native_04304,en,3.0,7.0,3.384615,24.0,0.130178,0.761111,0.555556,0.0,3.0,3.714286,27.0,1.0,27.0
en_native_04305,en,2.0,4.0,3.315789,16.0,0.174515,0.427273,0.4,0.0,0.0,2.0,20.0,1.0,20.0
en_native_04306,en,1.0,3.0,2.625,8.0,0.164062,0.641667,0.764706,0.0,0.0,2.0,17.0,1.0,17.0
en_native_04307,en,3.0,6.0,4.378378,32.0,0.118335,0.805,0.394737,0.0,0.0,4.714286,38.0,1.0,38.0
en_native_04308,en,3.0,6.0,2.833333,19.0,0.094444,0.833333,0.580645,3.0,3.0,3.857143,31.0,1.0,31.0
en_native_04309,en,4.0,7.0,4.391304,39.0,0.095463,0.421739,0.446809,3.0,0.0,5.142857,47.0,1.0,47.0
en_native_04310,en,5.0,5.0,3.767442,31.0,0.087615,0.57,0.5,3.0,1.0,5.0,44.0,1.0,44.0
en_native_04311,en,1.0,6.0,3.96,18.0,0.1584,0.503125,0.615385,1.0,1.0,3.0,26.0,1.0,26.0
en_native_04312,en,5.0,6.0,3.34375,28.0,0.104492,0.581579,0.424242,3.0,3.0,4.142857,33.0,1.0,33.0
en_native_04313,en,4.0,6.0,3.0,17.0,0.125,0.60625,0.48,6.0,0.0,2.857143,25.0,1.0,25.0
en_native_04314,en,1.0,2.0,2.0,4.0,0.25,0.5,0.444444,0.0,3.0,1.142857,9.0,1.0,9.0
en_native_04315,en,5.0,9.0,3.625,47.0,0.064732,0.681667,0.54386,7.0,0.0,7.0,57.0,1.0,57.0
en_native_04316,en,6.0,5.0,3.037037,14.0,0.112483,0.210526,0.464286,3.0,3.0,3.571429,28.0,1.0,28.0
en_native_04317,en,2.0,4.0,4.178571,20.0,0.149235,0.642857,0.517241,3.0,3.0,3.714286,29.0,1.0,29.0
en_native_04318,en,5.0,5.0,4.526316,34.0,0.119114,0.409091,0.410256,3.0,4.0,4.714286,39.0,1.0,39.0
en_native_04319,en,1.0,5.0,2.615385,12.0,0.201183,0.616667,0.428571,0.0,3.0,1.857143,14.0,1.0,14.0
en_native_04320,en,3.0,4.0,3.4375,14.0,0.214844,0.333333,0.470588,3.0,0.0,2.0,17.0,1.0,17.0
en_native_04321,en,6.0,8.0,3.117647,21.0,0.091696,0.575,0.4,3.0,0.0,4.571429,35.0,1.0,35.0
en_native_04322,en,2.0,3.0,2.583333,7.0,0.215278,0.66875,0.461538,0.0,0.0,1.571429,13.0,1.0,13.0
en_native_04323,en,5.0,6.0,3.047619,19.0,0.145125,0.384615,0.363636,3.0,3.0,2.857143,22.0,1.0,22.0
en_native_04324,en,3.0,5.0,4.590909,19.0,0.208678,0.363636,0.521739,0.0,0.0,2.714286,23.0,1.0,23.0
en_native_04325,en,2.0,4.0,4.034483,27.0,0.13912,0.521875,0.566667,3.0,1.0,3.428571,30.0,1.0,30.0
en_native_04326,en,6.0,5.0,3.0,21.0,0.103448,0.596429,0.266667,6.0,0.0,3.857143,30.0,1.0,30.0
en_native_04327,en,5.0,5.0,4.578947,27.0,0.120499,0.697917,0.538462,3.0,0.0,5.142857,39.0,1.0,39.0
en_native_04328,en,8.0,6.0,3.84,41.0,0.0768,0.766129,0.588235,3.0,1.0,6.714286,51.0,1.0,51.0
en_native_04329,en,3.0,6.0,2.965517,24.0,0.102259,0.767647,0.4,6.0,0.0,3.714286,30.0,1.0,30.0
en_native_04330,en,2.0,5.0,3.625,21.0,0.113281,0.7025,0.666667,0.0,1.0,4.0,33.0,1.0,33.0
en_native_04331,en,4.0,4.0,5.794118,29.0,0.170415,0.761364,0.4,3.0,0.0,4.428571,35.0,1.0,35.0
en_native_04332,en,2.0,4.0,3.3125,12.0,0.207031,0.478571,0.529412,1.0,0.0,1.857143,17.0,1.0,17.0
en_native_04333,en,3.0,9.0,2.791667,22.0,0.116319,0.538462,0.56,3.0,1.0,3.142857,25.0,1.0,25.0
en_native_04334,en,6.0,6.0,3.410256,24.0,0.087442,0.630435,0.4,0.0,0.0,5.428571,40.0,1.0,40.0
en_native_04335,en,2.0,5.0,3.095238,18.0,0.147392,0.754167,0.545455,3.0,0.0,2.857143,22.0,1.0,22.0
en_native_04336,en,1.0,4.0,3.695652,11.0,0.160681,0.423333,0.75,0.0,1.0,2.857143,24.0,1.0,24.0
en_native_04337,en,6.0,10.0,3.5,48.0,0.07,0.506452,0.529412,0.0,0.0,7.142857,51.0,1.0,51.0
en_native_04338,en,6.0,10.0,3.25,36.0,0.08125,0.797917,0.463415,6.0,2.0,5.571429,41.0,1.0,41.0
en_native_04339,en,3.0,7.0,3.25,21.0,0.135417,0.667857,0.36,3.0,3.0,3.428571,25.0,1.0,25.0
en_native_04340,en,3.0,4.0,3.875,23.0,0.161458,0.625,0.6,3.0,3.0,3.571429,25.0,1.0,25.0
en_native_04341,en,6.0,8.0,3.74359,35.0,0.095989,0.444444,0.425,0.0,1.0,5.142857,40.0,1.0,40.0
en_native_04342,en,2.0,5.0,3.4,14.0,0.17,0.95,0.761905,3.0,0.0,2.857143,21.0,1.0,21.0
en_native_04343,en,6.0,7.0,3.5,33.0,0.092105,0.508696,0.435897,0.0,0.0,5.285714,39.0,1.0,39.0
en_native_04344,en,2.0,4.0,3.8,14.0,0.19,0.621429,0.47619,0.0,0.0,2.428571,21.0,1.0,21.0
en_native_04345,en,4.0,4.0,3.818182,20.0,0.173554,0.529412,0.26087,6.0,0.0,2.428571,23.0,1.0,23.0
en_native_04346,en,5.0,6.0,4.702128,37.0,0.100045,0.781667,0.583333,6.0,0.0,6.142857,48.0,1.0,48.0
en_native_04347,en,3.0,8.0,3.520833,41.0,0.073351,0.506897,0.591837,2.0,0.0,5.142857,49.0,1.0,49.0
en_native_04348,en,2.0,5.0,4.428571,32.0,0.126531,0.606818,0.5,3.0,0.0,3.571429,36.0,1.0,36.0
en_native_04349,en,3.0,4.0,4.342857,28.0,0.124082,0.473684,0.611111,3.0,0.0,4.428571,36.0,1.0,36.0
en_native_04350,en,4.0,4.0,2.708333,18.0,0.112847,0.55,0.44,0.0,0.0,3.142857,25.0,1.0,25.0
en_native_04351,en,2.0,6.0,3.392857,15.0,0.121173,0.556667,0.551724,0.0,1.0,3.285714,29.0,1.0,29.0
en_native_04352,en,1.0,4.0,3.588235,16.0,0.211073,0.666667,0.611111,0.0,0.0,1.714286,18.0,1.0,18.0
en_native_04353,en,3.0,7.0,4.085714,33.0,0.116735,0.45,0.555556,6.0,0.0,3.571429,36.0,1.0,36.0
en_native_04354,en,1.0,5.0,3.30303,18.0,0.100092,0.5675,0.529412,0.0,1.0,3.285714,34.0,1.0,34.0
en_native_04355,en,2.0,4.0,4.923077,23.0,0.189349,0.395455,0.555556,3.0,0.0,3.0,27.0,1.0,27.0
en_native_04356,en,1.0,3.0,3.25,10.0,0.270833,0.571429,0.538462,0.0,0.0,1.285714,13.0,1.0,13.0
en_native_04357,en,5.0,6.0,3.725,21.0,0.093125,0.416667,0.439024,0.0,2.0,3.857143,41.0,1.0,41.0
en_native_04358,en,2.0,3.0,2.571429,6.0,0.183673,0.744444,0.533333,3.0,0.0,1.857143,15.0,1.0,15.0
en_native_04359,en,3.0,6.0,4.690476,39.0,0.111678,0.514583,0.465116,3.0,3.0,4.714286,43.0,1.0,43.0
en_native_04360,en,6.0,6.0,2.953488,28.0,0.068686,0.574,0.333333,0.0,2.0,4.714286,45.0,2.0,22.5
en_native_04361,en,2.0,5.0,3.2,20.0,0.128,0.5,0.384615,3.0,6.0,3.428571,26.0,1.0,26.0
en_native_04362,en,3.0,6.0,3.325,24.0,0.083125,0.5025,0.560976,0.0,0.0,5.428571,41.0,1.0,41.0
en_native_04363,en,3.0,4.0,3.903226,30.0,0.125911,0.684211,0.53125,3.0,3.0,4.142857,32.0,1.0,32.0
en_native_04364,en,2.0,5.0,2.904762,14.0,0.138322,0.556667,0.454545,0.0,0.0,2.857143,22.0,1.0,22.0
en_native_04365,en,4.0,6.0,4.038462,18.0,0.155325,0.8,0.407407,0.0,0.0,3.285714,27.0,1.0,27.0
en_native_04366,en,3.0,6.0,4.366667,27.0,0.145556,0.49,0.419355,3.0,0.0,3.428571,31.0,1.0,31.0
en_native_04367,en,3.0,6.0,3.727273,31.0,0.112948,0.563636,0.647059,0.0,0.0,4.428571,34.0,1.0,34.0
